        wavelength                   f_lam                  e_lam
3955.1999999999207   4.402204595968768e-17  7.815761368808437e-18
3955.8999999999205  4.8120260538132846e-17  7.785679867739822e-18
3956.5999999999203  4.8319434646848986e-17   7.72551312488001e-18
  3957.29999999992   3.938408488953945e-17  7.616983088812374e-18
  3957.99999999992  5.3766108260435487e-17  7.730960424737647e-18
  3958.69999999992    6.08187588009591e-17  7.848011702351931e-18
3959.3999999999196  5.1602502656045323e-17  7.814122549940773e-18
3960.0999999999194   4.049861815452579e-17  7.643329295552876e-18
3960.7999999999192   4.404084802532049e-17  7.613567241931734e-18
 3961.499999999919   3.785437596390411e-17  7.340323525247149e-18
 3962.199999999919  3.7830792678532944e-17  7.283442219686529e-18
3962.8999999999187  4.0826602258760626e-17   7.27739897435813e-18
3963.5999999999185  5.3879236010829325e-17  7.382504317364043e-18
3964.2999999999183  4.4632189676963676e-17   7.28892570113308e-18
 3964.999999999918  3.1649068092395684e-17  7.090739962258649e-18
 3965.699999999918   4.122853814124541e-17  7.092781241387343e-18
 3966.399999999918   4.963102537139358e-17  7.065083046105312e-18
3967.0999999999176  4.1931334963570173e-17   6.99706398577007e-18
3967.7999999999174   3.965813280020195e-17  6.850377508307479e-18
3968.4999999999172  4.3040650766240725e-17  6.786430660806843e-18
 3969.199999999917   4.334358150824294e-17  6.855230246905015e-18
 3969.899999999917   4.338034461672396e-17  6.972923549397194e-18
3970.5999999999167     4.8491051902369e-17  7.152166280466509e-18
3971.2999999999165   4.375534735072577e-17  7.112866960654982e-18
3971.9999999999163   3.716742342510723e-17  7.077291791283483e-18
 3972.699999999916   4.257685937661721e-17  7.246450563987708e-18
 3973.399999999916   4.357553938091928e-17  7.315859088597025e-18
 3974.099999999916   3.666159030821829e-17  7.294426342458375e-18
3974.7999999999156  3.8327038238762126e-17  7.490878682811031e-18
3975.4999999999154  3.7952986408381185e-17  7.498498846720096e-18
3976.1999999999152   4.382836728075496e-17  7.505534492143622e-18
 3976.899999999915  4.3193268008258585e-17  7.520585799078293e-18
 3977.599999999915   4.023409837185132e-17  7.593892538796185e-18
3978.2999999999147  3.2298520455444083e-17  7.499988847487964e-18
3978.9999999999145    3.92290058578763e-17  7.598166705754472e-18
3979.6999999999143   4.372905127380846e-17  7.684223338129236e-18
 3980.399999999914   3.989805261702892e-17  7.583811994629184e-18
 3981.099999999914  4.3152041941263686e-17  7.694005750870919e-18
 3981.799999999914  4.6458666769871306e-17   7.76862694280261e-18
3982.4999999999136   5.223619498777044e-17  7.729799060975094e-18
3983.1999999999134   5.429014710437422e-17  7.773777802049934e-18
3983.8999999999132    3.95616300184414e-17   7.62197563290098e-18
 3984.599999999913   4.746014310653478e-17  7.781400250104773e-18
 3985.299999999913  5.2777316087211644e-17    7.7808235044361e-18
3985.9999999999127   5.587209283045466e-17  7.686453369970745e-18
3986.6999999999125   5.554804937915364e-17  7.673182101113674e-18
3987.3999999999123  5.0961546278442095e-17  7.696631886235623e-18
 3988.099999999912   5.903177612886397e-17  8.014814478045303e-18
 3988.799999999912   5.604169949103315e-17  7.999439234874858e-18
 3989.499999999912  5.2476085675346256e-17  7.760720189399658e-18
3990.1999999999116   4.762012896766085e-17  7.616568168689297e-18
3990.8999999999114  4.1425558923732964e-17   7.57849346784913e-18
3991.5999999999112   4.232148204607927e-17   7.69072628560785e-18
 3992.299999999911   2.955448209398728e-17  7.568166810663202e-18
 3992.999999999911   3.245564687938203e-17   7.65744827706617e-18
3993.6999999999107   4.144436384244629e-17  7.704608294020695e-18
3994.3999999999105  4.5670567194912994e-17  7.654164865613333e-18
3995.0999999999103   4.467622081144047e-17  7.593530059041216e-18
  3995.79999999991   5.110040919676917e-17  7.669727159374654e-18
  3996.49999999991  5.5502791000804576e-17  7.723666079063505e-18
  3997.19999999991   5.088408806299931e-17  7.611184023489187e-18
3997.8999999999096   5.385303323119401e-17  7.660690891502417e-18
3998.5999999999094   5.572757715893342e-17  7.803053782306657e-18
3999.2999999999092  4.0579963294494166e-17  7.719789427485246e-18
 3999.999999999909   3.581443872375616e-17   7.66775695185624e-18
 4000.699999999909  3.1297985493049995e-17  7.553058457428865e-18
4001.3999999999087  4.4147662488538623e-17  7.688808049789447e-18
4002.0999999999085   4.693716237246738e-17   7.78889667633204e-18
4002.7999999999083   4.917386049053665e-17  7.810884486035045e-18
 4003.499999999908   4.371371862118288e-17  7.734314100408613e-18
 4004.199999999908   4.811051606003301e-17  7.581253999634723e-18
 4004.899999999908   4.240439350070766e-17  7.426031692282688e-18
4005.5999999999076   3.052049950481898e-17  7.245376455963373e-18
4006.2999999999074   3.907009595905111e-17  7.364180335963828e-18
4006.9999999999072   4.543466399150718e-17  7.596761421706187e-18
 4007.699999999907   4.457418616956583e-17   7.77894483286643e-18
 4008.399999999907   5.225445066739833e-17    7.9463042968347e-18
4009.0999999999067   5.743574563473338e-17  7.922701538303981e-18
4009.7999999999065   5.951710998358826e-17  7.894105704776851e-18
4010.4999999999063  5.4307970873239646e-17  7.883596178824631e-18
 4011.199999999906   4.850326929542258e-17  7.857585272832889e-18
 4011.899999999906  3.5978866024865885e-17  7.732773879440025e-18
 4012.599999999906   5.111518948426118e-17  7.873333591056456e-18
4013.2999999999056   4.443476256238188e-17  7.742150563227959e-18
4013.9999999999054   4.433669618069434e-17  7.624439657836448e-18
4014.6999999999052   4.205077996992999e-17  7.652252531624565e-18
 4015.399999999905   4.108094423433563e-17  7.781227896480589e-18
 4016.099999999905   4.060131098737919e-17  7.761201876779323e-18
4016.7999999999047  4.2167390316168355e-17  7.635569307490475e-18
4017.4999999999045  5.3571328508021954e-17  7.625327968679428e-18
4018.1999999999043   4.448147672952763e-17  7.512864116342075e-18
 4018.899999999904   3.706947580334495e-17  7.584725508844997e-18
 4019.599999999904   4.909106409142316e-17  7.815642752290888e-18
 4020.299999999904   6.032004693655789e-17  7.910705311439056e-18
4020.9999999999036  4.7212393747404926e-17    7.7383741804205e-18
4021.6999999999034   4.554779741308123e-17  7.693404534870867e-18
4022.3999999999032   5.305215432878887e-17  7.761959096455584e-18
 4023.099999999903   4.579139439937309e-17  7.622936234778913e-18
 4023.799999999903   5.937070063511597e-17  7.774823877439046e-18
4024.4999999999027   5.868245782110881e-17  7.784270920731281e-18
4025.1999999999025   5.787329274204584e-17  7.747466846352926e-18
4025.8999999999023   5.714499507183097e-17  7.726214272742419e-18
 4026.599999999902   5.536588996268993e-17    7.7077913414629e-18
 4027.299999999902   5.857469403780078e-17  7.738485858791722e-18
 4027.999999999902    5.52768930070592e-17  7.754919493591483e-18
4028.6999999999016   4.358756789851821e-17  7.656422519787913e-18
4029.3999999999014   4.379091802687545e-17  7.606627733224267e-18
4030.0999999999012    5.30599654842447e-17  7.579393870953212e-18
 4030.799999999901  4.8370042981670096e-17  7.401567254943907e-18
 4031.499999999901    4.47016948093841e-17  7.367232773238685e-18
4032.1999999999007   4.707031768057982e-17  7.434359293515039e-18
4032.8999999999005   5.625453437608116e-17  7.539103000268837e-18
4033.5999999999003   5.680329232774436e-17  7.550579602894033e-18
   4034.2999999999  5.2494675642353214e-17  7.509553914354331e-18
   4034.9999999999   3.621476981832907e-17  7.313836678125495e-18
   4035.6999999999  4.7297643338974994e-17   7.51211172930947e-18
4036.3999999998996   5.352889825374873e-17  7.620426206568082e-18
4037.0999999998994   5.586297643030805e-17  7.673479876528809e-18
4037.7999999998992   3.004449324783939e-17  7.391391062942184e-18
 4038.499999999899   2.894252938377216e-17   7.38906729569543e-18
 4039.199999999899   4.560479846646046e-17  7.543337469438351e-18
4039.8999999998987  5.4400893470955646e-17  7.602479392425306e-18
4040.5999999998985  4.8729667357589076e-17  7.553641420990092e-18
4041.2999999998983   5.101644159587547e-17  7.616663629158617e-18
 4041.999999999898   4.353979634121617e-17  7.586343086064543e-18
 4042.699999999898  4.1813175188638333e-17   7.69156733550238e-18
 4043.399999999898    4.61605961552192e-17  7.665170567421396e-18
4044.0999999998976   5.169011632442435e-17  7.521395404029141e-18
4044.7999999998974  5.0684794793486875e-17  7.346020702679207e-18
 4045.499999999897   4.607582717950161e-17  7.138179300130517e-18
 4046.199999999897      4.468057124939e-17  7.184703230654322e-18
 4046.899999999897  4.7322466247180165e-17  7.427252157517069e-18
4047.5999999998967  4.4516934822471553e-17  7.615246132353181e-18
4048.2999999998965   3.837836772461257e-17  7.518637450266795e-18
4048.9999999998963   2.994211157195305e-17  7.333793269530571e-18
 4049.699999999896   3.979240356674082e-17  7.460792726748836e-18
 4050.399999999896   3.966671656257944e-17  7.530140826029218e-18
4051.0999999998958  5.1616198538363954e-17   7.68520555060681e-18
4051.7999999998956   5.673579514681517e-17  7.548938535033917e-18
4052.4999999998954   4.651233692212183e-17   7.27156356114533e-18
 4053.199999999895  3.7442868237491466e-17  7.125171937643739e-18
 4053.899999999895   4.896945031334653e-17  7.464128733740375e-18
 4054.599999999895  5.2118917056089296e-17  7.550260772968535e-18
4055.2999999998947  5.1321394028382625e-17  7.446588517450568e-18
4055.9999999998945   4.458141334024735e-17  7.323364227514968e-18
4056.6999999998943  5.5303731024896606e-17  7.366729357344079e-18
 4057.399999999894   5.320193909976858e-17  7.273745599018363e-18
 4058.099999999894  4.8980034621202314e-17  7.230137459733485e-18
4058.7999999998938  4.9387483980016084e-17  7.342280569662178e-18
4059.4999999998936  4.8502518353080046e-17  7.430214451336768e-18
4060.1999999998934   4.290087407658668e-17  7.447725531552697e-18
 4060.899999999893  4.5488663854440636e-17  7.451512238352965e-18
 4061.599999999893   4.614509396442492e-17  7.412418473206336e-18
 4062.299999999893  4.7993475432520116e-17  7.323173881074305e-18
4062.9999999998927    4.65936578849767e-17  7.222987002252493e-18
4063.6999999998925   5.057384644977029e-17  7.255302981124408e-18
4064.3999999998923   5.416910287372918e-17  7.432541769269695e-18
 4065.099999999892   5.536079860015315e-17  7.615948841609793e-18
 4065.799999999892  5.3362621232141646e-17   7.51671979001469e-18
4066.4999999998918  3.8772489444901705e-17   7.21912977510884e-18
4067.1999999998916  4.1523369250335897e-17  7.222002453468189e-18
4067.8999999998914   5.929285980859298e-17  7.544452005838491e-18
 4068.599999999891   5.421646484153372e-17  7.620462180216228e-18
 4069.299999999891  5.0755365806199847e-17  7.596782034017147e-18
 4069.999999999891   4.841190662297548e-17  7.442531614750887e-18
4070.6999999998907  5.4912816216223453e-17  7.433835577013537e-18
4071.3999999998905   5.609091496741372e-17  7.375004688506216e-18
4072.0999999998903   5.571173879213432e-17  7.317037979384644e-18
  4072.79999999989  5.1545652512827384e-17  7.334078220735211e-18
  4073.49999999989   4.383910167139024e-17  7.278561905940858e-18
4074.1999999998898   4.478983301164911e-17   7.34571807695914e-18
4074.8999999998896   5.027569803594913e-17   7.44308862581446e-18
4075.5999999998894  4.7342762092010734e-17  7.458597427316251e-18
 4076.299999999889   5.520519921370086e-17   7.44652733145626e-18
 4076.999999999889   5.311698662500505e-17   7.34043400707433e-18
 4077.699999999889   4.734457376635374e-17  7.144850274383932e-18
4078.3999999998887  4.1140513649734277e-17  7.062963034082595e-18
4079.0999999998885   4.706477654280229e-17  7.228513165391512e-18
4079.7999999998883   5.676519430661995e-17  7.519523003291276e-18
 4080.499999999888  4.6988902953746174e-17  7.550060885036576e-18
 4081.199999999888   4.829695395247981e-17  7.519056409864752e-18
4081.8999999998878  4.4539436943211343e-17  7.308977117970849e-18
4082.5999999998876   5.466147705029613e-17  7.361458618652328e-18
4083.2999999998874   5.495896647190013e-17  7.357383053390633e-18
 4083.999999999887   5.491430254370566e-17  7.377785317625547e-18
 4084.699999999887   5.952401053589505e-17  7.337985764916661e-18
 4085.399999999887   6.033283267397982e-17  7.423670175754807e-18
4086.0999999998867   5.514124375066173e-17   7.46300492450957e-18
4086.7999999998865   5.131860894156137e-17  7.412488011869122e-18
4087.4999999998863    4.59693994256634e-17  7.335607698411827e-18
 4088.199999999886  5.2518549518730066e-17  7.436986974144712e-18
 4088.899999999886  5.4528461024154104e-17  7.485766376318795e-18
4089.5999999998858   5.420035504301306e-17  7.373311820675992e-18
4090.2999999998856   5.961806780115041e-17  7.476555480537304e-18
4090.9999999998854   5.761209046202088e-17  7.420150097898105e-18
 4091.699999999885  5.5132551872215677e-17   7.28397615352754e-18
 4092.399999999885  4.4693107165985446e-17  7.133842576888953e-18
 4093.099999999885   4.838368669654716e-17  7.286709399430393e-18
4093.7999999998847   5.452130334966375e-17   7.40346398217818e-18
4094.4999999998845   5.022647371369111e-17  7.309577835164588e-18
4095.1999999998843   4.435746567373982e-17  7.156134033488747e-18
 4095.899999999884   4.925710695581577e-17  7.074745635267536e-18
 4096.599999999884   5.204226804263007e-17  7.104461278150394e-18
 4097.299999999884   5.099680672202612e-17  7.099623111066907e-18
 4097.999999999884   5.477852706070431e-17  7.193180314901476e-18
 4098.699999999883  5.5086584030741776e-17  7.146911190171907e-18
 4099.399999999883   5.645612646051016e-17  7.139868867349532e-18
 4100.099999999883   6.301244389744061e-17  7.118925860743131e-18
 4100.799999999883   6.454146356386198e-17   7.01591201577267e-18
 4101.499999999883   6.048567992829013e-17  6.933098135142957e-18
4102.1999999998825   5.847667193294564e-17   6.93240695780311e-18
 4102.899999999882   6.367561670623897e-17  7.094210567419627e-18
 4103.599999999882  4.9544828208024374e-17  6.921432016316313e-18
 4104.299999999882   5.269979220986845e-17  7.031026570702653e-18
 4104.999999999882  4.6939242913588925e-17  7.001498440601086e-18
 4105.699999999882  4.9701361541545556e-17  6.990001972420302e-18
 4106.399999999881   5.658084469707765e-17  7.183552992180138e-18
 4107.099999999881  4.9928387853165575e-17   7.14468864621318e-18
 4107.799999999881   4.390318468220723e-17  7.048686972769135e-18
 4108.499999999881  4.5855711390255706e-17  7.021799875031594e-18
 4109.199999999881  4.8794303434637996e-17  7.010305446649588e-18
4109.8999999998805  4.8046278623035614e-17  7.081305048044893e-18
  4110.59999999988   5.022653136584756e-17  7.046773817713563e-18
  4111.29999999988  4.0276518422772826e-17   6.88536325494392e-18
  4111.99999999988  3.5453666475599416e-17 6.8422899390230986e-18
  4112.69999999988  3.9080518692752454e-17  6.829898558645946e-18
  4113.39999999988   3.980256157299349e-17  6.833424218054033e-18
 4114.099999999879   4.528666594886213e-17  6.993894608627505e-18
 4114.799999999879  4.1083268742804945e-17  6.972405801942591e-18
 4115.499999999879   3.624145097789075e-17  6.923915766145437e-18
 4116.199999999879   4.024664199444761e-17  6.939978520655994e-18
 4116.899999999879  4.7618857418820974e-17  7.065672836395448e-18
4117.5999999998785   4.834728384067956e-17   7.06638042988765e-18
 4118.299999999878   5.340383392923415e-17   7.02156319298116e-18
 4118.999999999878  5.0567880912910325e-17 6.9334191587362534e-18
 4119.699999999878    3.44554775095056e-17  6.808659889320275e-18
 4120.399999999878  2.8184774989449127e-17  6.729727053860314e-18
 4121.099999999878   4.985845455802623e-17  6.993399034386697e-18
 4121.799999999877   4.663832621260701e-17  7.008683464536692e-18
 4122.499999999877    3.81961729608447e-17  6.972561493039952e-18
 4123.199999999877    3.85467644712553e-17  6.947400890844278e-18
 4123.899999999877   4.353866962470902e-17  6.942271254598627e-18
 4124.599999999877  3.3541796658454707e-17  6.883049764996766e-18
4125.2999999998765  3.8132925935552906e-17  6.965221194622724e-18
