# wavelength flux fluxerr
# GROUPS UCSC,YSE
# SNID ztf24abcnhxx
# OBS_GROUP UCSC
# RA 321.33487499999995
# OBS_DATE 2024-09-02 08:30:06.86
# DEC 15.587611111111112
# INSTRUMENT KAST
# OBSERVER MIKE RICH K-RYAN HINDS JACOB WISE
# REDUCER K-RYAN HINDS
7.346767848948296887e+03 2.526297021092786532e-01 1.192799168214379521e-02
7.349298376264842773e+03 2.347666449162407742e-01 1.035751066289112947e-02
7.351828903581388658e+03 2.394013857026607572e-01 1.034904935395810667e-02
7.354359430897934544e+03 2.463092076245577966e-01 1.112930784691166380e-02
7.356889958214480430e+03 2.387955192727209408e-01 1.207339212840293462e-02
7.359420485531026316e+03 2.468263793543552242e-01 1.245008543567102839e-02
7.361951012847572201e+03 2.547898453078231706e-01 1.214768069733127877e-02
7.364481540164118087e+03 2.527377436422436618e-01 1.193398397093998684e-02
7.367012067480663973e+03 2.567036679009367384e-01 1.350137852177323364e-02
7.369542594797209858e+03 2.592075371481279422e-01 1.453685421280475135e-02
7.372073122113755744e+03 2.573831247894354801e-01 1.396928991294502272e-02
7.374603649430301630e+03 2.469182857178546242e-01 1.188458286520032055e-02
7.377134176746847515e+03 2.316917870008992353e-01 1.021074708962066598e-02
7.379664704063393401e+03 2.256352774485705925e-01 9.762209111838882764e-03
7.382195231379939287e+03 2.312902543464980809e-01 9.732518358070452527e-03
7.384725758696485173e+03 2.347798442158866017e-01 9.791868397455206346e-03
7.387256286013031058e+03 2.315708431465002270e-01 1.023800340136630030e-02
7.389786813329576944e+03 2.402820706010367624e-01 1.111578153832456367e-02
7.392317340646122830e+03 2.394255060374343436e-01 1.150628413962665256e-02
7.394847867962668715e+03 2.419634172050907917e-01 1.144719662821677524e-02
7.397378395279214601e+03 2.443906908141451340e-01 1.148312134053320124e-02
7.399908922595760487e+03 2.516269652438984927e-01 1.252444961915677966e-02
7.402439449912306372e+03 2.543820923958524660e-01 1.308712933566953847e-02
7.404969977228852258e+03 2.499890351710220282e-01 1.240457913918296441e-02
7.407500504545398144e+03 2.355447441704624223e-01 1.066349069947515257e-02
7.410031031861944030e+03 2.372117368229967327e-01 9.813754268698069924e-03
7.412561559178489915e+03 2.378830941921358799e-01 9.728269208660702758e-03
7.415092086495035801e+03 2.415654001006315166e-01 9.750100387048481199e-03
7.417622613811581687e+03 2.479924769439920962e-01 9.737062393120743745e-03
7.420153141128127572e+03 2.410509365070572230e-01 9.595104517735495234e-03
7.422683668444673458e+03 2.380342875833408589e-01 9.528172631285931199e-03
7.425214195761219344e+03 2.344756862879332215e-01 9.736722293376024601e-03
7.427744723077765229e+03 2.326119358188751263e-01 1.023929190076679381e-02
7.430275250394311115e+03 2.443611600091862013e-01 1.064183785145830959e-02
7.432805777710857001e+03 2.398537319593936068e-01 1.064061806907045347e-02
7.435336305027402886e+03 2.407435473083338606e-01 1.094684105354864351e-02
7.437866832343948772e+03 2.480921983643520623e-01 1.147154457274562021e-02
7.440397359660494658e+03 2.453565065893549002e-01 1.136308913404227537e-02
7.442927886977040544e+03 2.328071496216791159e-01 1.043172687125950605e-02
7.445458414293586429e+03 2.246531319244634839e-01 9.514934056451743519e-03
7.447988941610132315e+03 2.259736303210139186e-01 9.253667101924779523e-03
7.450519468926678201e+03 2.352594177237735673e-01 9.358772856127446291e-03
7.453049996243224086e+03 2.350936801083128025e-01 9.313415628821498579e-03
7.455580523559769972e+03 2.330620406637209374e-01 9.335348917045996689e-03
7.458111050876315858e+03 2.270909945004976060e-01 9.469910017326908791e-03
7.460641578192861743e+03 2.212512622838563037e-01 9.560754425575499621e-03
7.463172105509407629e+03 2.312909548882944588e-01 9.925193612723912095e-03
7.465702632825953515e+03 2.385416155763064316e-01 1.026731768831103120e-02
7.468233160142499401e+03 2.399277951150765309e-01 1.059640964184288200e-02
7.470763687459045286e+03 2.327808360313643465e-01 1.093090452004005092e-02
7.473294214775591172e+03 2.335012192060867409e-01 1.113124160886523606e-02
7.475824742092137058e+03 2.394438196672519226e-01 1.122777537750743217e-02
7.478355269408682943e+03 2.337667709969911967e-01 1.127611184201624157e-02
7.480885796725228829e+03 2.314198734659494161e-01 1.144399549810566283e-02
7.483416324041774715e+03 2.347653050452571111e-01 1.131382449304612660e-02
7.485946851358320600e+03 2.421279326225087292e-01 1.072137046248260173e-02
7.488477378674866486e+03 2.405432107462241731e-01 1.006945394096779058e-02
7.491007905991412372e+03 2.292413601675710177e-01 9.704800861303174153e-03
7.493538433307958258e+03 2.308871487903924602e-01 9.673707168798163086e-03
7.496068960624504143e+03 2.397168580860269127e-01 9.705637716309516508e-03
7.498599487941050029e+03 2.389928712572885749e-01 9.555463628024245606e-03
7.501130015257595915e+03 2.364473386379582764e-01 9.390979459816177141e-03
7.503660542574141800e+03 2.339168343545375006e-01 9.352533759672111355e-03
7.506191069890687686e+03 2.258651919363475480e-01 9.222986611166305790e-03
7.508721597207233572e+03 2.233951599573356650e-01 9.170491699233344202e-03
7.511252124523779457e+03 2.310669397167144645e-01 9.264670078900161601e-03
7.513782651840325343e+03 2.365131318994191933e-01 9.514577653248687539e-03
7.516313179156871229e+03 2.323889953838334799e-01 9.800207992081007638e-03
7.518843706473417114e+03 2.337494319682550670e-01 1.046115512887251658e-02
7.521374233789963000e+03 2.417147607604784865e-01 1.187189338994256230e-02
7.523904761106508886e+03 2.395837725821811925e-01 1.287125471575495048e-02
7.526435288423054772e+03 2.337528389225342063e-01 1.259468989930315544e-02
7.528965815739600657e+03 2.399488506600736815e-01 1.162946539935275254e-02
7.531496343056146543e+03 2.376000306571126319e-01 1.052264696183767209e-02
7.534026870372692429e+03 2.331532590370897218e-01 1.004964516631557704e-02
7.536557397689238314e+03 2.244189107453701815e-01 9.651654017543144851e-03
7.539087925005784200e+03 2.202360795552867345e-01 9.531094618141403019e-03
7.541618452322330086e+03 2.230184728528751270e-01 9.542816887890766958e-03
7.544148979638875971e+03 2.268755081254194284e-01 9.502899967312591553e-03
7.546679506955421857e+03 2.231186152603336637e-01 9.361237572968665252e-03
7.549210034271967743e+03 2.152671280541073595e-01 9.240357680293609030e-03
7.551740561588513629e+03 2.156254973044493817e-01 9.328929982788575909e-03
7.554271088905059514e+03 2.155693842399146742e-01 9.585627312489127666e-03
7.556801616221605400e+03 2.289243224956951650e-01 1.000370729479942156e-02
7.559332143538151286e+03 2.358291459012103186e-01 1.007914600135734542e-02
7.561862670854697171e+03 2.329973679090075189e-01 9.902831340398226059e-03
7.564393198171243057e+03 2.254815843132095265e-01 9.622868106790990680e-03
7.566923725487788943e+03 2.282997566436800185e-01 1.027538554469807110e-02
7.569454252804334828e+03 2.272037987024945471e-01 1.136275059032826329e-02
7.571984780120880714e+03 2.299875719541682184e-01 1.204545584599792975e-02
7.574515307437426600e+03 2.291818055209421112e-01 1.166844379199718194e-02
7.577045834753972485e+03 2.275752185007893502e-01 1.053851352094786926e-02
7.579576362070518371e+03 2.211502828651782104e-01 9.593608452904887202e-03
7.582106889387064257e+03 2.191383929835804267e-01 9.595748487969504512e-03
7.584637416703610143e+03 2.210883659202743101e-01 1.007815470077151436e-02
7.587167944020156028e+03 2.189139685880413799e-01 1.023820167945023278e-02
7.589698471336701914e+03 2.209593743065189075e-01 9.989484829452714709e-03
7.592228998653247800e+03 2.248014132405383170e-01 9.852569345048006050e-03
7.594759525969793685e+03 2.178832687737401741e-01 1.129146904443555088e-02
7.597290053286339571e+03 2.033306818692293960e-01 1.467628586110569615e-02
7.599820580602885457e+03 2.020893387701062915e-01 1.916087688821564716e-02
7.602351107919431342e+03 1.921201730144745656e-01 2.246536794935961520e-02
7.604881635235977228e+03 1.983456057026836694e-01 2.405293175009157874e-02
7.607412162552523114e+03 2.349327040790275545e-01 2.488790124769336282e-02
7.609942689869069000e+03 2.440944903503031449e-01 2.248392603934596876e-02
7.612473217185614885e+03 2.440624378505411030e-01 1.921266520655346213e-02
7.615003744502160771e+03 2.316058563638988543e-01 1.646031448947209153e-02
7.617534271818706657e+03 2.268669272206690346e-01 1.393861260743046310e-02
7.620064799135252542e+03 2.294242794213828818e-01 1.250176202055786924e-02
7.622595326451798428e+03 2.190188053966346526e-01 1.275490575828765009e-02
7.625125853768344314e+03 2.228003045350839817e-01 1.454280503481998610e-02
7.627656381084890199e+03 2.331261982360798568e-01 1.645293071659198816e-02
7.630186908401436085e+03 2.239773155120795001e-01 1.690915177178169831e-02
7.632717435717981971e+03 2.175068883952362142e-01 1.577826390848554791e-02
7.635247963034527857e+03 2.210011007013957252e-01 1.440405449318720062e-02
7.637778490351073742e+03 2.123829953297200757e-01 1.358013932159728675e-02
7.640309017667619628e+03 1.952300405827973873e-01 1.306339323458260981e-02
7.642839544984165514e+03 2.018736882515592412e-01 1.279823015427420697e-02
7.645370072300711399e+03 2.121992602164085306e-01 1.262692519864557980e-02
7.647900599617257285e+03 2.141175359482183072e-01 1.227005600948301474e-02
7.650431126933803171e+03 2.202770147668338951e-01 1.216784010217407917e-02
7.652961654250349056e+03 2.156307938311750605e-01 1.204337427351751151e-02
7.655492181566894942e+03 2.167948830884889599e-01 1.162724508438511134e-02
7.658022708883440828e+03 2.266890493399012496e-01 1.154543473887983777e-02
7.660553236199986713e+03 2.288364308028593697e-01 1.169998320269702644e-02
7.663083763516532599e+03 2.263977702237671141e-01 1.169836401280481726e-02
7.665614290833078485e+03 2.200935779751081733e-01 1.116747009356391582e-02
7.668144818149624371e+03 2.158331456523307768e-01 1.031757604261085079e-02
7.670675345466170256e+03 2.191103178608387880e-01 9.953753625238394992e-03
7.673205872782716142e+03 2.185397704984366196e-01 9.853934110224728607e-03
7.675736400099262028e+03 2.226058942566378207e-01 9.814005181230838273e-03
7.678266927415807913e+03 2.300353393521278600e-01 9.861052203320633258e-03
7.680797454732353799e+03 2.338540058916080133e-01 1.003466644725080001e-02
7.683327982048899685e+03 2.310027776992264192e-01 1.025320942576265180e-02
7.685858509365445570e+03 2.269902933276092549e-01 1.033214713776906511e-02
7.688389036681991456e+03 2.282667031355145315e-01 1.039486744320574155e-02
7.690919563998537342e+03 2.254577902380526799e-01 1.035483966806469494e-02
7.693450091315083228e+03 2.309832848698167851e-01 1.033446168746640637e-02
7.695980618631629113e+03 2.372100478516597777e-01 1.054551361394402351e-02
7.698511145948174999e+03 2.332668086192957457e-01 1.074053784996072125e-02
7.701041673264720885e+03 2.337171231553115680e-01 1.068936997802280575e-02
7.703572200581266770e+03 2.281733950698736912e-01 1.037930473435877063e-02
7.706102727897812656e+03 2.268386339078988512e-01 1.051034000227041298e-02
7.708633255214358542e+03 2.391841535993272649e-01 1.258484146890248567e-02
7.711163782530904427e+03 2.436071422929843300e-01 1.603003939057123794e-02
7.713694309847450313e+03 2.474088225032828881e-01 1.895703660659215847e-02
7.716224837163996199e+03 2.436311775075456487e-01 1.966254238357086764e-02
7.718755364480542084e+03 2.277827958019638666e-01 1.759464405096844083e-02
7.721285891797087970e+03 2.265240770936975956e-01 1.495704183887208022e-02
7.723816419113633856e+03 2.377208469550019521e-01 1.311737622677282278e-02
7.726346946430179742e+03 2.400944953378013891e-01 1.252691794549727969e-02
7.728877473746725627e+03 2.243641099216817092e-01 1.188090346925671503e-02
7.731408001063271513e+03 2.236964524260184883e-01 1.101172801496868615e-02
7.733938528379817399e+03 2.312971236989158352e-01 1.064832911482055736e-02
7.736469055696363284e+03 2.382442212275724391e-01 1.061620568193507100e-02
7.738999583012909170e+03 2.354321423351935505e-01 1.044854424361566295e-02
7.741530110329455056e+03 2.256523149431731712e-01 1.022512298986656167e-02
7.744060637646000941e+03 2.195271446691905159e-01 1.089651641258301482e-02
7.746591164962546827e+03 2.154184746957061025e-01 1.372575336703075848e-02
7.749121692279092713e+03 2.199656241869868967e-01 1.728130902553856596e-02
7.751652219595638599e+03 2.346272600137468967e-01 1.821908574099777994e-02
7.754182746912184484e+03 2.462997890522722888e-01 1.659031428158063912e-02
7.756713274228730370e+03 2.471144791270836472e-01 1.418527619740913952e-02
7.759243801545276256e+03 2.428348432568502580e-01 1.361958228893204136e-02
7.761774328861822141e+03 2.362191765783735187e-01 1.318833843749975081e-02
7.764304856178368027e+03 2.324817794189576181e-01 1.188430735003388229e-02
7.766835383494913913e+03 2.241615359962934317e-01 1.040343801261028704e-02
7.769365910811459798e+03 2.206575293223850820e-01 1.059255542515123369e-02
7.771896438128005684e+03 2.319872189837464682e-01 1.149778222377092866e-02
7.774426965444551570e+03 2.421773087361725751e-01 1.190291651874776820e-02
7.776957492761097456e+03 2.488486008195336940e-01 1.223601670972124071e-02
7.779488020077643341e+03 2.459532595889440121e-01 1.248752302580122785e-02
7.782018547394189227e+03 2.429746478534272058e-01 1.237232537711389219e-02
7.784549074710735113e+03 2.460813574680456028e-01 1.179301543949720643e-02
7.787079602027280998e+03 2.448922592010967791e-01 1.123503867772047971e-02
7.789610129343826884e+03 2.551968011810579751e-01 1.286060824136116970e-02
7.792140656660372770e+03 2.533354782404754757e-01 1.563428100386078309e-02
7.794671183976918655e+03 2.569608192195387830e-01 1.673400774446786449e-02
7.797201711293464541e+03 2.560283677220753229e-01 1.549267591499966894e-02
7.799732238610010427e+03 2.440685846347583066e-01 1.245067498344195646e-02
7.802262765926556312e+03 2.394572255063030231e-01 1.061665674486377518e-02
7.804793293243102198e+03 2.469464367644547964e-01 1.167330597352665353e-02
7.807323820559648084e+03 2.384770548181702199e-01 1.323769965380299472e-02
7.809854347876193970e+03 2.324570406124490118e-01 1.363366251708093835e-02
7.812384875192739855e+03 2.285184475357146250e-01 1.266998900740527560e-02
7.814915402509285741e+03 2.243706496423431007e-01 1.170783620151312487e-02
7.817445929825831627e+03 2.245024376430472535e-01 1.367873603913586852e-02
7.819976457142377512e+03 2.381861284046957739e-01 1.700274612287515016e-02
7.822506984458923398e+03 2.558367317800657736e-01 1.802148782069620814e-02
7.825037511775469284e+03 2.492734649039864692e-01 1.609876465630826273e-02
7.827568039092015169e+03 2.362982986000532470e-01 1.248918912971206524e-02
7.830098566408561055e+03 2.224142233274684077e-01 1.046295110264559673e-02
7.832629093725106941e+03 2.152996214415479059e-01 1.022379608106949340e-02
7.835159621041652827e+03 2.161992882248274517e-01 1.046347949884441492e-02
7.837690148358198712e+03 2.176015146498980757e-01 1.161883334847649447e-02
7.840220675674744598e+03 2.257711813994378869e-01 1.297047431449024207e-02
7.842751202991290484e+03 2.498837368191683672e-01 1.320481920743347103e-02
7.845281730307836369e+03 2.443608022353810083e-01 1.251956393813383889e-02
7.847812257624382255e+03 2.324632078916889777e-01 1.296144231911633936e-02
7.850342784940928141e+03 2.345864043717733605e-01 1.630346065516244045e-02
7.852873312257474026e+03 2.360674754616123860e-01 1.900896003270495863e-02
7.855403839574019912e+03 2.441471832937189279e-01 1.892282921725278386e-02
7.857934366890565798e+03 2.478054525652173545e-01 1.706924390360568464e-02
7.860464894207111683e+03 2.458702998882991986e-01 1.487758678398683199e-02
7.862995421523657569e+03 2.388768994270988599e-01 1.379602589319046599e-02
7.865525948840203455e+03 2.379433941699001798e-01 1.339364249676624867e-02
7.868056476156749341e+03 2.423150849515893490e-01 1.395563661648464675e-02
7.870587003473295226e+03 2.426909061511653143e-01 1.458456014469256858e-02
7.873117530789841112e+03 2.433522809387597130e-01 1.401890566871380993e-02
7.875648058106386998e+03 2.438189979620720149e-01 1.324991939459404036e-02
7.878178585422932883e+03 2.476799735959975268e-01 1.362668331462859803e-02
7.880709112739478769e+03 2.443348832061170151e-01 1.415581912134166592e-02
7.883239640056024655e+03 2.425551375563251288e-01 1.375076563289505567e-02
7.885770167372570540e+03 2.396975447232596867e-01 1.394831024669287642e-02
7.888300694689116426e+03 2.294366871350492498e-01 1.520074999839315585e-02
7.890831222005662312e+03 2.330155835393085684e-01 1.575838719650322559e-02
7.893361749322208198e+03 2.341806894278480600e-01 1.454758878314116148e-02
7.895892276638754083e+03 2.251753245353304289e-01 1.223208842982137674e-02
7.898422803955299969e+03 2.203013886812421607e-01 1.071378879692862392e-02
7.900953331271845855e+03 2.261675166197998077e-01 1.051225027809275098e-02
7.903483858588391740e+03 2.260606541528172586e-01 1.044671289869531991e-02
7.906014385904937626e+03 2.168257352070156185e-01 1.069025127873865499e-02
7.908544913221483512e+03 2.270757627235444331e-01 1.295246100911597899e-02
7.911075440538029397e+03 2.403912897545109895e-01 1.684332741585011645e-02
7.913605967854575283e+03 2.300314807916001014e-01 1.910377988326776230e-02
7.916136495171121169e+03 2.372724241386148514e-01 1.885764791516584757e-02
7.918667022487667055e+03 2.541893904550723837e-01 1.746821521219012879e-02
7.921197549804212940e+03 2.306487701991151995e-01 1.565479799839043437e-02
7.923728077120758826e+03 2.281114089769510633e-01 1.459453462783858596e-02
7.926258604437304712e+03 2.383853937163476766e-01 1.335134966767187632e-02
7.928789131753850597e+03 2.456141829946611455e-01 1.331496522932343503e-02
7.931319659070396483e+03 2.450882957343649970e-01 1.412789802475565050e-02
7.933850186386942369e+03 2.328528378162895152e-01 1.351812574737175365e-02
7.936380713703488254e+03 2.094366401354417762e-01 1.178596992194951010e-02
7.938911241020034140e+03 2.043707404588137044e-01 1.030653164273308102e-02
7.941441768336580026e+03 2.167602466090892688e-01 1.026230825336756775e-02
7.943972295653125911e+03 2.250685749331019503e-01 1.085546607905830095e-02
7.946502822969671797e+03 2.337378988519334955e-01 1.196050038506355981e-02
7.949033350286217683e+03 2.289558198402434075e-01 1.261234795907665261e-02
7.951563877602763569e+03 2.309276713211711463e-01 1.210771214539677065e-02
7.954094404919309454e+03 2.297656087914615175e-01 1.104162899837439309e-02
7.956624932235855340e+03 2.253198724921831597e-01 1.014855757564252746e-02
7.959155459552401226e+03 2.386490098833281559e-01 1.126451771620102377e-02
7.961685986868947111e+03 2.427434429570455299e-01 1.440891780541007569e-02
7.964216514185492997e+03 2.328657164146666625e-01 1.685271900530774594e-02
7.966747041502038883e+03 2.299501791334034595e-01 1.671112493366594051e-02
7.969277568818584768e+03 2.329507132294941218e-01 1.423222543663055749e-02
7.971808096135130654e+03 2.484433976258462740e-01 1.170705484174106026e-02
7.974338623451676540e+03 2.405014051594961122e-01 1.166565053207057300e-02
7.976869150768222426e+03 2.418380807702690816e-01 1.322871297692315359e-02
7.979399678084768311e+03 2.530260842400109955e-01 1.419063298903647588e-02
7.981930205401314197e+03 2.512517936505133109e-01 1.354616956670496621e-02
7.984460732717860083e+03 2.364011480873697002e-01 1.181419684090194260e-02
7.986991260034405968e+03 2.364512077465716067e-01 1.123208900756996614e-02
7.989521787350951854e+03 2.550720934723570421e-01 1.377576179137484681e-02
7.992052314667497740e+03 2.485393861227934986e-01 1.685832505995721667e-02
7.994582841984043625e+03 2.298802580705751331e-01 1.751789098173071879e-02
7.997113369300589511e+03 2.414269965615888081e-01 1.568792592083951068e-02
7.999643896617135397e+03 2.367059832968804733e-01 1.224599590941683781e-02
8.002174423933681283e+03 2.360562239217796621e-01 1.060614834535339793e-02
8.004704951250227168e+03 2.377690970385924474e-01 1.029591589420891448e-02
8.007235478566773054e+03 2.276891003427105320e-01 1.017439253701157321e-02
8.009766005883318940e+03 2.336513485314450356e-01 1.087796839523130950e-02
8.012296533199864825e+03 2.404624442644152926e-01 1.214633390421277111e-02
8.014827060516410711e+03 2.355857551071226519e-01 1.267582723914159604e-02
8.017357587832956597e+03 2.320415078756078164e-01 1.241358961708748272e-02
8.019888115149502482e+03 2.282560805041127794e-01 1.209542583669966608e-02
8.022418642466048368e+03 2.404018409174453474e-01 1.378691161973474681e-02
8.024949169782594254e+03 2.647757008412301438e-01 1.597582318644015162e-02
8.027479697099140139e+03 2.697818418037201127e-01 1.621737867393751795e-02
8.030010224415686025e+03 2.493942019137838362e-01 1.435643305966099320e-02
8.032540751732231911e+03 2.385389188998646992e-01 1.175160597399803331e-02
8.035071279048777797e+03 2.463176495928909582e-01 1.042651104162454524e-02
8.037601806365323682e+03 2.465215776005521831e-01 1.020321172887952640e-02
8.040132333681869568e+03 2.363794610418203379e-01 1.009101269784508544e-02
8.042662860998415454e+03 2.290858751157955342e-01 9.951337018274749105e-03
8.045193388314961339e+03 2.234674052792919308e-01 9.958129996340410808e-03
8.047723915631507225e+03 2.304074869055964536e-01 1.055220583342944725e-02
8.050254442948053111e+03 2.419337198343054773e-01 1.146670785208911587e-02
8.052784970264598996e+03 2.396551363254445233e-01 1.178403698813179634e-02
8.055315497581144882e+03 2.398039979774645725e-01 1.144919922319798285e-02
8.057846024897690768e+03 2.404641244153526147e-01 1.161068681487519710e-02
8.060376552214236654e+03 2.395902666684408822e-01 1.268615207523719063e-02
8.062907079530782539e+03 2.482964005832372922e-01 1.335882242866376704e-02
8.065437606847328425e+03 2.458911000754794851e-01 1.263560950913423728e-02
8.067968134163874311e+03 2.282426279488984633e-01 1.091460144981227370e-02
8.070498661480420196e+03 2.227247066596973746e-01 9.800545338069070050e-03
8.073029188796966082e+03 2.205817264708162251e-01 9.789007577436097812e-03
8.075559716113511968e+03 2.184815610546506359e-01 9.940291036183377879e-03
8.078090243430057853e+03 2.265540484901157059e-01 1.002930214028067285e-02
8.080620770746603739e+03 2.325606842293516940e-01 1.003959666962513791e-02
8.083151298063149625e+03 2.306012742955369232e-01 1.010258859998173185e-02
8.085681825379695510e+03 2.295896159394706371e-01 1.013884276394707608e-02
8.088212352696241396e+03 2.242954427672617934e-01 1.014000751382145363e-02
8.090742880012787282e+03 2.248326484627648780e-01 1.029429440594233601e-02
8.093273407329333168e+03 2.259747550434087759e-01 1.053413641185053061e-02
8.095803934645879053e+03 2.287331632059650399e-01 1.064803392997634018e-02
8.098334461962424939e+03 2.300981770532402326e-01 1.085333160166490618e-02
8.100864989278970825e+03 2.206301023244193471e-01 1.123673953900256386e-02
8.103395516595516710e+03 2.233139960757134224e-01 1.148705204699463321e-02
8.105926043912062596e+03 2.333381746733255435e-01 1.121351375345350579e-02
8.108456571228608482e+03 2.340290750185010094e-01 1.043266506158035782e-02
8.110987098545154367e+03 2.243414567523640823e-01 9.881254347825357831e-03
8.113517625861700253e+03 2.207139904241314510e-01 9.794533113412773329e-03
8.116048153178246139e+03 2.146893131286975731e-01 9.684538064111866337e-03
8.118578680494792025e+03 2.176999502319554580e-01 9.658416454611625651e-03
8.121109207811337910e+03 2.258521629759980553e-01 9.714216592554057381e-03
8.123639735127883796e+03 2.203589622619344379e-01 9.773339728911107499e-03
8.126170262444429682e+03 2.160700300768599313e-01 9.804554072133708775e-03
8.128700789760975567e+03 2.255004523427849294e-01 9.930188015992144623e-03
8.131231317077521453e+03 2.297172504848622732e-01 1.013315737590567665e-02
8.133761844394067339e+03 2.249326106945341019e-01 1.046604099076826888e-02
8.136292371710613224e+03 2.236945576722382256e-01 1.085123310914707512e-02
8.138822899027159110e+03 2.233474292193574628e-01 1.091271575896573219e-02
8.141353426343704996e+03 2.153867361431096861e-01 1.074128473068258066e-02
8.143883953660250882e+03 2.151446458661223915e-01 1.085679506304395615e-02
8.146414480976796767e+03 2.177607827516362671e-01 1.105162697687852268e-02
8.148945008293342653e+03 2.241036207852995510e-01 1.112284517937909070e-02
8.151475535609888539e+03 2.209255862507492341e-01 1.085136858821487277e-02
8.154006062926434424e+03 2.186625577570113221e-01 1.038731665855066079e-02
8.156536590242980310e+03 2.221243673215742565e-01 1.021192499091900380e-02
8.159067117559526196e+03 2.220132651718919881e-01 1.020951329312056073e-02
8.161597644876072081e+03 2.207944505769400823e-01 1.044601399964515016e-02
8.164128172192617967e+03 2.248433363278108110e-01 1.081017541720164996e-02
8.166658699509163853e+03 2.252801696880233906e-01 1.072344899721420185e-02
8.169189226825709738e+03 2.231482117933391296e-01 1.063054599251742408e-02
8.171719754142255624e+03 2.270437079506271716e-01 1.054799334380819749e-02
8.174250281458801510e+03 2.265378354603984623e-01 1.046680183823329655e-02
8.176780808775347396e+03 2.234029430481945244e-01 1.083542787351366408e-02
8.179311336091893281e+03 2.227222780488291032e-01 1.150518422485543799e-02
8.181841863408439167e+03 2.251223278136228467e-01 1.204734435738856989e-02
8.184372390724985053e+03 2.228066072840393097e-01 1.206272783994761892e-02
8.186902918041530938e+03 2.221381457533802839e-01 1.191281379799127155e-02
8.189433445358076824e+03 2.188629178111125007e-01 1.184105239362628383e-02
8.191963972674622710e+03 2.201236146138726979e-01 1.202931952505107392e-02
8.194494499991167686e+03 2.348472408625272290e-01 1.248266031523911739e-02
8.197025027307714481e+03 2.304887771828878773e-01 1.244094881446215946e-02
8.199555554624261276e+03 2.265383971129679985e-01 1.189011090991291125e-02
8.202086081940806253e+03 2.318937988704267983e-01 1.123940580723323777e-02
8.204616609257351229e+03 2.214730018418285262e-01 1.064578152487255513e-02
8.207147136573898024e+03 2.144499881805950192e-01 1.042987619768388427e-02
8.209677663890444819e+03 2.192284242839351305e-01 1.035208804737848022e-02
8.212208191206989795e+03 2.228467503051642096e-01 1.024816330203388859e-02
8.214738718523534772e+03 2.193557799371982087e-01 1.005548044420095065e-02
8.217269245840081567e+03 2.248311558717892011e-01 1.006876163108673568e-02
8.219799773156628362e+03 2.295425354172940247e-01 1.013355484626720683e-02
8.222330300473173338e+03 2.265243008074964703e-01 1.029084297655059009e-02
8.224860827789718314e+03 2.344902294365359685e-01 1.068548735923180969e-02
8.227391355106265109e+03 2.487156872940594621e-01 1.144423956993125858e-02
8.229921882422811905e+03 2.541133419405572913e-01 1.224828288732743471e-02
8.232452409739356881e+03 2.541240653631218760e-01 1.216417924945580563e-02
8.234982937055901857e+03 2.428637515023862326e-01 1.134310702781044303e-02
8.237513464372448652e+03 2.253582100870606397e-01 1.045897313043267149e-02
8.240043991688995447e+03 2.306914626258988743e-01 1.040740774006143968e-02
8.242574519005540424e+03 2.363206327790447203e-01 1.058580710212866233e-02
8.245105046322085400e+03 2.344782095383076692e-01 1.068787322171824844e-02
8.247635573638632195e+03 2.286538595963773512e-01 1.049806183051409797e-02
8.250166100955178990e+03 2.274622837146640930e-01 1.015546595271684879e-02
8.252696628271723966e+03 2.251534608329203990e-01 1.004158285840653711e-02
8.255227155588268943e+03 2.247377831322743547e-01 1.006071313178144057e-02
8.257757682904815738e+03 2.325364062872862236e-01 1.026311616088624451e-02
8.260288210221362533e+03 2.369936859068549895e-01 1.017622738011959675e-02
8.262818737537907509e+03 2.352901445975329464e-01 1.001771944696505830e-02
8.265349264854452485e+03 2.315431571297062174e-01 1.000384515161637997e-02
8.267879792170999281e+03 2.252962562635885402e-01 1.002747739717821905e-02
8.270410319487546076e+03 2.303965579848805401e-01 1.014020713141415737e-02
8.272940846804091052e+03 2.386416807772781257e-01 1.095338470980542454e-02
8.275471374120636028e+03 2.408089022976515892e-01 1.320299189918979106e-02
8.278001901437182823e+03 2.438429124182758811e-01 1.620189971305579027e-02
8.280532428753729619e+03 2.495198973223937133e-01 1.824151764135572076e-02
8.283062956070274595e+03 2.637234091983897133e-01 1.875141618066989563e-02
8.285593483386819571e+03 2.640864350620622525e-01 1.929887200541124601e-02
8.288124010703366366e+03 2.510298114243731948e-01 1.944942406471864005e-02
8.290654538019913161e+03 2.603451159122593950e-01 1.860551436342310072e-02
8.293185065336458138e+03 2.791299165361637025e-01 1.740966651123098188e-02
8.295715592653003114e+03 2.584385149167361950e-01 1.808057780367422832e-02
8.298246119969549909e+03 2.599558616170547509e-01 1.960688315320505484e-02
8.300776647286096704e+03 2.764739158103644567e-01 1.891442262296731680e-02
8.303307174602641680e+03 2.547288769706866352e-01 1.590218392514470419e-02
8.305837701919186657e+03 2.336438216494531317e-01 1.288683021527162707e-02
8.308368229235733452e+03 2.423748216024140534e-01 1.289593819680116653e-02
8.310898756552280247e+03 2.599422308701505591e-01 1.344669817273740423e-02
8.313429283868825223e+03 2.499303754100733188e-01 1.296158143243286362e-02
8.315959811185370199e+03 2.411323630310303057e-01 1.188247727288632705e-02
