# wavelength(um) flux(mJy)
4.061064665167660181e-01 3.013852171105652414e-02
4.062032654252349939e-01 2.599996262229218452e-02
4.063000643337050244e-01 2.278440037310342642e-02
4.063968632421740002e-01 2.744740233913049374e-02
4.064936621506440306e-01 2.574928763017697228e-02
4.065904610591130619e-01 2.392439321304462921e-02
4.066872599675819822e-01 2.908679790499009085e-02
4.067840588760520126e-01 3.100262758939362207e-02
4.068808577845210439e-01 3.255459820912344482e-02
4.069776566929900197e-01 3.092260210093807429e-02
4.070744556014600501e-01 2.772041683020169678e-02
4.071712545099290259e-01 2.633291953889227086e-02
4.072680534183980017e-01 2.611103317174886390e-02
4.073648523268680322e-01 2.839240139449225944e-02
4.074616512353370079e-01 3.113416114021784475e-02
4.075584501438070384e-01 3.266625186695283622e-02
4.076552490522760142e-01 3.275455933015277571e-02
4.077520479607449899e-01 3.078228908991691506e-02
4.078488468692150204e-01 2.884187770060663014e-02
4.079456457776840517e-01 2.708843258154633449e-02
4.080424446861540266e-01 2.849227880437039950e-02
4.081392435946230024e-01 3.124853729527115112e-02
4.082360425030920337e-01 2.949647190490634757e-02
4.083328414115620086e-01 2.888240410699266514e-02
4.084296403200310399e-01 3.345920225004858639e-02
4.085264392285000157e-01 3.536636542574966846e-02
4.086232381369699906e-01 3.284381528563689451e-02
4.087200370454390219e-01 3.206249898540958210e-02
4.088168359539079977e-01 3.191139163563223163e-02
4.089136348623780282e-01 3.233569371024768574e-02
4.090104337708470594e-01 3.221988228412499267e-02
4.091072326793169789e-01 2.859458411642699233e-02
4.092040315877860102e-01 2.767704629910687844e-02
4.093008304962550414e-01 3.195648052540365353e-02
4.093976294047250164e-01 3.080037819100566246e-02
4.094944283131940477e-01 3.034749000388426224e-02
4.095912272216640226e-01 3.575944033609216449e-02
4.096880261301330539e-01 3.590492659322046948e-02
4.097848250386019742e-01 3.300551943296711754e-02
4.098816239470720046e-01 3.003445827904191456e-02
4.099784228555409804e-01 2.600438064450003722e-02
4.100752217640110109e-01 3.206081746332693078e-02
4.101720206724799866e-01 3.618767084379281157e-02
4.102688195809490179e-01 3.164040635217273134e-02
4.103656184894190484e-01 3.097356822263632944e-02
4.104624173978880242e-01 3.251103957904836333e-02
4.105592163063570554e-01 2.722423731477873268e-02
4.106560152148270859e-01 2.887543115956263395e-02
4.107528141232959507e-01 3.366455119575143679e-02
4.108496130317649819e-01 2.814435342810182178e-02
4.109464119402350124e-01 2.454364013446080212e-02
4.110432108487039882e-01 2.672332255477749205e-02
4.111400097571740186e-01 2.713694414011782324e-02
4.112368086656429944e-01 2.873420583570717238e-02
4.113336075741120257e-01 2.838075918894661723e-02
4.114304064825820562e-01 3.006745327168395404e-02
4.115272053910510319e-01 3.464221571024384688e-02
4.116240042995210624e-01 3.547673950124871634e-02
4.117208032079899827e-01 3.592650898114481406e-02
4.118176021164589584e-01 3.566682216342560718e-02
4.119144010249289889e-01 3.422500188788567960e-02
4.120111999333980202e-01 3.199378677863057296e-02
4.121079988418669959e-01 3.139559589005673501e-02
4.122047977503370264e-01 3.217160630673314425e-02
4.123015966588060577e-01 2.853494493663332257e-02
4.123983955672750334e-01 2.365266777640206985e-02
4.124951944757450639e-01 2.345611212099459747e-02
4.125919933842140397e-01 2.430203586784560749e-02
4.126887922926839591e-01 2.553033870401839531e-02
4.127855912011529904e-01 2.744963992437038369e-02
4.128823901096220217e-01 2.897159145326410126e-02
4.129791890180919967e-01 2.648625914154558586e-02
4.130759879265610279e-01 2.220916688028146818e-02
4.131727868350310029e-01 2.178268709082371510e-02
4.132695857435000342e-01 2.310422765789996863e-02
4.133663846519690654e-01 2.296828308571398358e-02
4.134631835604390404e-01 2.082415163590325621e-02
4.135599824689080717e-01 2.013389501212388411e-02
4.136567813773769919e-01 1.788782513900795401e-02
4.137535802858469669e-01 1.566534841903078831e-02
4.138503791943159982e-01 1.663390877321940103e-02
4.139471781027860287e-01 1.591152150788209194e-02
4.140439770112550044e-01 1.469391184502547021e-02
4.141407759197240357e-01 2.069141121729582353e-02
4.142375748281940107e-01 2.455349852774224226e-02
4.143343737366630419e-01 2.490401366021290780e-02
4.144311726451320732e-01 2.476240432711597841e-02
4.145279715536020482e-01 2.242945493860575013e-02
4.146247704620709684e-01 2.179537111096932836e-02
4.147215693705409989e-01 1.865202622377122241e-02
4.148183682790099747e-01 1.919026788061939381e-02
4.149151671874790059e-01 1.590657817212390301e-02
4.150119660959490364e-01 1.708505950431052703e-02
4.151087650044180122e-01 2.006469932336519407e-02
4.152055639128870435e-01 1.700306455121931848e-02
4.153023628213570184e-01 1.755632009231208879e-02
4.153991617298260497e-01 1.827852363790357162e-02
4.154959606382960802e-01 1.793840175150616598e-02
4.155927595467650004e-01 1.811698174462430047e-02
4.156895584552339762e-01 1.868996390703669269e-02
4.157863573637040067e-01 2.396391750483068545e-02
4.158831562721729824e-01 2.456144392501864032e-02
4.159799551806420137e-01 1.873168540876041580e-02
4.160767540891120442e-01 1.667954190520975002e-02
4.161735529975810199e-01 1.649881212000230135e-02
4.162703519060510504e-01 1.704184076963216610e-02
4.163671508145200262e-01 1.979330248468661943e-02
4.164639497229890575e-01 2.005775619976305282e-02
4.165607486314589769e-01 1.575767214062187560e-02
4.166575475399280082e-01 1.319278624286681321e-02
4.167543464483969839e-01 1.530931004842403520e-02
4.168511453568670144e-01 1.832757079659430577e-02
4.169479442653359902e-01 2.046188503415431043e-02
4.170447431738060207e-01 2.089749989907283001e-02
4.171415420822750519e-01 2.110105179895345115e-02
4.172383409907440277e-01 2.242898914727166348e-02
4.173351398992140582e-01 2.495709316738455377e-02
4.174319388076830339e-01 2.796140907008945117e-02
4.175287377161529534e-01 2.474528657177229099e-02
4.176255366246219847e-01 1.978139167700185622e-02
4.177223355330910159e-01 2.130667379696864552e-02
4.178191344415609909e-01 2.237048307368644934e-02
4.179159333500300222e-01 2.133232451462934928e-02
4.180127322584999972e-01 2.276293434586950520e-02
4.181095311669690284e-01 2.549751458841235593e-02
4.182063300754380597e-01 2.539070239249443389e-02
4.183031289839080347e-01 2.175562491251112687e-02
4.183999278923770659e-01 2.140512433625315486e-02
4.184967268008460417e-01 2.213585338580092987e-02
4.185935257093159612e-01 2.063052219457277639e-02
4.186903246177849924e-01 2.186766742168096481e-02
4.187871235262540237e-01 2.593644954852280041e-02
4.188839224347239987e-01 2.784163963667225794e-02
4.189807213431930299e-01 2.666019095642924511e-02
4.190775202516630049e-01 2.726996550204955488e-02
4.191743191601320362e-01 2.810154928864701598e-02
4.192711180686010675e-01 2.857448263239899255e-02
4.193679169770710424e-01 2.637163316333377208e-02
4.194647158855400737e-01 2.290667758891544101e-02
4.195615147940089940e-01 2.223433297347012297e-02
4.196583137024789689e-01 2.363761319808408215e-02
4.197551126109480002e-01 2.283394106073800833e-02
4.198519115194180307e-01 2.219027492647873342e-02
4.199487104278870064e-01 2.361449014350199341e-02
4.200455093363560377e-01 2.971098068046048798e-02
4.201423082448260127e-01 3.408518686313898732e-02
4.202391071532950440e-01 3.087212673406574889e-02
4.203359060617650744e-01 2.607556875566071838e-02
4.204327049702340502e-01 2.653591580635481645e-02
4.205295038787029704e-01 2.627250482086768840e-02
4.206263027871730009e-01 2.384130827390623306e-02
4.207231016956419767e-01 2.181843451893711663e-02
4.208199006041110080e-01 2.377484280744382797e-02
4.209166995125810384e-01 2.336697566530306427e-02
4.210134984210500142e-01 2.152797471005147081e-02
4.211102973295190455e-01 2.195112650771981547e-02
4.212070962379890204e-01 2.288531677143889123e-02
4.213038951464580517e-01 2.341237337390311007e-02
4.214006940549280822e-01 2.487879691969660870e-02
4.214974929633970024e-01 2.730849153493733819e-02
4.215942918718659782e-01 2.938829015339055814e-02
4.216910907803360087e-01 2.817945951669132559e-02
4.217878896888049844e-01 2.791577436757318800e-02
4.218846885972750149e-01 2.949857070193175404e-02
4.219814875057440462e-01 2.909979508420194524e-02
4.220782864142130220e-01 2.927806331714314508e-02
4.221750853226830524e-01 3.025930367295310078e-02
4.222718842311520282e-01 3.003414081152453591e-02
4.223686831396210595e-01 2.807954640147941952e-02
4.224654820480909789e-01 2.787073326495946232e-02
4.225622809565600102e-01 3.052292387442709018e-02
4.226590798650289860e-01 3.022170508973392317e-02
4.227558787734990164e-01 2.657584560405793633e-02
4.228526776819679922e-01 2.605284952533664516e-02
4.229494765904380227e-01 2.856661406306754136e-02
4.230462754989070540e-01 3.228092705779984223e-02
4.231430744073760297e-01 3.485378157551518447e-02
4.232398733158460602e-01 3.240299217085833294e-02
4.233366722243150360e-01 2.852804760058449268e-02
4.234334711327849554e-01 2.994426290515590089e-02
4.235302700412539867e-01 3.322721767715142854e-02
4.236270689497230180e-01 3.390529061898348018e-02
4.237238678581929929e-01 3.350766522284960580e-02
4.238206667666620242e-01 3.395290413432240639e-02
4.239174656751320547e-01 3.811757547299392257e-02
4.240142645836010304e-01 3.922046778816584006e-02
4.241110634920700617e-01 3.472656238897892794e-02
4.242078624005400367e-01 2.835614333029129464e-02
4.243046613090090680e-01 3.160879225537820830e-02
4.244014602174779882e-01 3.398085718643152620e-02
4.244982591259479632e-01 3.610568685257504323e-02
4.245950580344169945e-01 3.987263277925413157e-02
4.246918569428860257e-01 3.969510571768533613e-02
4.247886558513560007e-01 4.060769978875733432e-02
4.248854547598250320e-01 3.704343879117856508e-02
4.249822536682950624e-01 3.249295124707711480e-02
4.250790525767640382e-01 3.279487266558946817e-02
4.251758514852330695e-01 3.743423444135877270e-02
4.252726503937030444e-01 4.128290673886281931e-02
4.253694493021719647e-01 4.005545115489447111e-02
4.254662482106419952e-01 3.798732726860833131e-02
4.255630471191110265e-01 4.027437388706525678e-02
4.256598460275800022e-01 4.105908695237510397e-02
4.257566449360500327e-01 4.420316495165271808e-02
4.258534438445190085e-01 4.571285439127160954e-02
4.259502427529880397e-01 4.146609124195801965e-02
4.260470416614580702e-01 4.186056637591632767e-02
4.261438405699270460e-01 4.409160562939094113e-02
4.262406394783970764e-01 4.501423815116259441e-02
4.263374383868659967e-01 4.800197170183822387e-02
4.264342372953349725e-01 4.959965094758089083e-02
4.265310362038050029e-01 5.026342462332886868e-02
4.266278351122740342e-01 5.088584573948283507e-02
4.267246340207430100e-01 4.918988337652970000e-02
4.268214329292130405e-01 4.756323693439019895e-02
4.269182318376820162e-01 4.810612427674315628e-02
4.270150307461520467e-01 4.710928588502207026e-02
4.271118296546210780e-01 4.485312629334391871e-02
4.272086285630900537e-01 4.575046433719754529e-02
4.273054274715599732e-01 5.018536888003571894e-02
4.274022263800290045e-01 5.124637070388100152e-02
4.274990252884989794e-01 4.797386652594887863e-02
4.275958241969680107e-01 4.620458291161352871e-02
4.276926231054370420e-01 4.819953226506321770e-02
4.277894220139070169e-01 5.380641652529891822e-02
4.278862209223760482e-01 5.440078553914910048e-02
4.279830198308450240e-01 5.238367065356160091e-02
4.280798187393150545e-01 4.670156489413339329e-02
4.281766176477840857e-01 4.300857941385308192e-02
4.282734165562540052e-01 5.008727229909859524e-02
4.283702154647229809e-01 5.684094496069668628e-02
4.284670143731920122e-01 5.566327394935076389e-02
4.285638132816619872e-01 5.078985384101421946e-02
4.286606121901310185e-01 4.880321963857291168e-02
4.287574110986000497e-01 5.073327928366137135e-02
4.288542100070700247e-01 5.215541823897458518e-02
4.289510089155390560e-01 5.047430267475029597e-02
4.290478078240090309e-01 4.946827754040142300e-02
4.291446067324780622e-01 4.986436793797862504e-02
4.292414056409469825e-01 4.908375749254159648e-02
4.293382045494170129e-01 4.771189503343600119e-02
4.294350034578859887e-01 4.691613782297873042e-02
4.295318023663550200e-01 4.686441368121421064e-02
4.296286012748249949e-01 4.927908425175980128e-02
4.297254001832940262e-01 5.241709641244077927e-02
4.298221990917640567e-01 5.308867140680335189e-02
4.299189980002330325e-01 5.164185337186975866e-02
4.300157969087020637e-01 5.025542276178649598e-02
4.301125958171720387e-01 5.074146833355083069e-02
4.302093947256409590e-01 5.059951522449980532e-02
4.303061936341099902e-01 5.119892918893936135e-02
4.304029925425800207e-01 5.147268944715047145e-02
4.304997914510489965e-01 5.082736412806670989e-02
4.305965903595180277e-01 5.076949942606125837e-02
4.306933892679880027e-01 4.987836754916323556e-02
4.307901881764570340e-01 4.849422147997652782e-02
4.308869870849270645e-01 5.068068630197097857e-02
4.309837859933960402e-01 5.070052407497622343e-02
4.310805849018650715e-01 4.679449620705992269e-02
4.311773838103349910e-01 4.618329741396304255e-02
4.312741827188039667e-01 4.866361012540530717e-02
4.313709816272739972e-01 4.867479872713195016e-02
4.314677805357430285e-01 4.933165834131762739e-02
4.315645794442120042e-01 5.043577116849610326e-02
4.316613783526820347e-01 4.996802134178567056e-02
4.317581772611510105e-01 5.122776865481488279e-02
4.318549761696210409e-01 5.190922254868839125e-02
4.319517750780900722e-01 4.855251669071351805e-02
4.320485739865590480e-01 4.516264553546243954e-02
4.321453728950289674e-01 4.700703796385068134e-02
4.322421718034979987e-01 4.907579295774902595e-02
4.323389707119669745e-01 4.952506223714808753e-02
4.324357696204370050e-01 4.993313212225596737e-02
4.325325685289060362e-01 5.040868732582991923e-02
4.326293674373750120e-01 5.193705953837744055e-02
4.327261663458450425e-01 5.124609155609846645e-02
4.328229652543140182e-01 5.257350898451526588e-02
4.329197641627840487e-01 5.470559308969406148e-02
4.330165630712530800e-01 5.274101589762070913e-02
4.331133619797220002e-01 5.181426035353391829e-02
4.332101608881919752e-01 5.251863131407180640e-02
4.333069597966610065e-01 5.246619534414618397e-02
4.334037587051309814e-01 5.232568858041088122e-02
4.335005576136000127e-01 5.337573949829303721e-02
4.335973565220690440e-01 5.532091496230569228e-02
4.336941554305390190e-01 5.329030521522212793e-02
4.337909543390080502e-01 5.157125508028988919e-02
4.338877532474770260e-01 5.395760394420356237e-02
4.339845521559470565e-01 5.366144862825178441e-02
4.340813510644159767e-01 5.185069087117091108e-02
4.341781499728860072e-01 5.101585064068660941e-02
4.342749488813549830e-01 5.173972584344783965e-02
4.343717477898240142e-01 5.572208994531392678e-02
4.344685466982939892e-01 5.880378562477451415e-02
4.345653456067630205e-01 5.947614218284463794e-02
4.346621445152320518e-01 5.740134451938285615e-02
4.347589434237020267e-01 5.544801974074799883e-02
4.348557423321710580e-01 5.324226410004080645e-02
4.349525412406400338e-01 5.184319689684085963e-02
4.350493401491099532e-01 4.927516746901958178e-02
4.351461390575789845e-01 4.997493634895903980e-02
4.352429379660490150e-01 5.099085839680947418e-02
4.353397368745179907e-01 5.113577573950005284e-02
4.354365357829870220e-01 5.508790161884537240e-02
4.355333346914569970e-01 5.904846358028858350e-02
4.356301335999260282e-01 6.163490134161110634e-02
4.357269325083960587e-01 6.268120820590669662e-02
4.358237314168650345e-01 6.297188331952575935e-02
4.359205303253340658e-01 6.238703704146030676e-02
4.360173292338039852e-01 5.858229852579593250e-02
4.361141281422729610e-01 5.768633579672414330e-02
4.362109270507429915e-01 5.734377571894624936e-02
4.363077259592120227e-01 5.699870945095511510e-02
4.364045248676809985e-01 6.158972220097586048e-02
4.365013237761510290e-01 6.313428360475975554e-02
4.365981226846200602e-01 6.329983423504287332e-02
4.366949215930890360e-01 6.293275597470786298e-02
4.367917205015590665e-01 5.722933616709843796e-02
4.368885194100280422e-01 5.603842443102900056e-02
